Moved,Meal takeaway,Physiotherapist,Movie rental,Liquor store,Church,Locksmith,Place of worship,Veterinary care,Mosque,Shoe store,category_correct
Expecting a Baby,,category_correct
Home Improvement,Meal takeaway,Physiotherapist,Movie rental,RV park,Moving company,Liquor store,Church,Place of worship,Mosque,Shoe store,category_correct
Broken Bone,Grocery or supermarket,Home goods store,Courthouse,Clothing store,Accounting,Car wash,category_correct
Published,Insurance agency,Subway station,Grocery or supermarket,Gym,Home goods store,Campground,Stadium,Courthouse,Clothing store,Accounting,Car wash,category_correct
New School,Insurance agency,Subway station,Grocery or supermarket,Gym,Home goods store,Campground,Stadium,Courthouse,Clothing store,Accounting,Car wash,category_correct
New Licence,Insurance agency,School,Subway station,Grocery or supermarket,Gym,Home goods store,Campground,Stadium,Clothing store,Accounting,Car wash,activity_correct
Overcame Illness,,category_correct
Removed Braces,Insurance agency,School,Subway station,Grocery or supermarket,Gym,Home goods store,Campground,Stadium,Courthouse,Clothing store,Accounting,Car wash,category_correct
Loss of Loved One,Insurance agency,School,Subway station,Grocery or supermarket,Gym,Home goods store,Campground,Stadium,Courthouse,Clothing store,Accounting,Car wash,category_correct
New Sport,Insurance agency,Subway station,Grocery or supermarket,Home goods store,Campground,Courthouse,Clothing store,Accounting,Car wash,category_correct
Changed Belief,Insurance agency,School,Subway station,Grocery or supermarket,Gym,Home goods store,Campground,Stadium,Courthouse,Clothing store,Accounting,Car wash,activity_correct
New Child,Insurance agency,School,Subway station,Grocery or supermarket,Gym,Home goods store,Campground,Stadium,Clothing store,Accounting,Car wash,category_correct
Achievement or Award,Subway station,Home goods store,Campground,Courthouse,Clothing store,Accounting,Car wash,activity_correct
Moved,ATM,Beauty salon,Hair care,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,category_correct
Expecting a Baby,,category_correct
Home Improvement,ATM,Beauty salon,Hair care,Lawyer,Casino,Book store,Travel agency,Amusement park,Pharmacy,category_correct
Vision Aid,ATM,Lodging,Beauty salon,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,category_correct
Organ Donor,ATM,Lodging,Beauty salon,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,category_correct
New Housemate,ATM,Beauty salon,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,category_correct
Bought Home,ATM,Lodging,Beauty salon,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,category_correct
Study Abroad,ATM,category_correct
Tattoo or Piercing,ATM,Lodging,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,activity_correct
Weight Loss,,category_correct
Marriage,ATM,Lawyer,Pharmacy,category_correct
Registered To Vote,ATM,Lodging,Beauty salon,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,activity_correct
New Pet,ATM,Beauty salon,Hair care,Lawyer,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,activity_correct
New Family Member,ATM,Casino,Book store,Laundry,Amusement park,category_correct
New Language,ATM,activity_correct
Volunteer Work,ATM,Hair care,Lawyer,Casino,Travel agency,Laundry,Pharmacy,category_correct
New Vehicle,ATM,Lodging,Beauty salon,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,category_correct
Military Service,ATM,Beauty salon,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,category_correct
Broken Bone,Lawyer,category_correct
Published,Pet store,category_correct
New School,ATM,Lodging,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,activity_correct
New Licence,ATM,Lodging,Beauty salon,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,activity_correct
Overcame Illness,ATM,Lodging,Beauty salon,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,category_correct
Removed Braces,ATM,Lodging,Beauty salon,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,category_correct
Loss of Loved One,ATM,Lodging,Beauty salon,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,activity_correct
New Sport,ATM,Beauty salon,Hair care,Lawyer,Pet store,Casino,Book store,Travel agency,Laundry,Amusement park,Pharmacy,activity_correct
Changed Belief,,activity_correct
New Child,ATM,Hair care,Lawyer,Laundry,category_correct
Achievement or Award,ATM,Lodging,Hair care,Pet store,Book store,Travel agency,Laundry,Amusement park,Pharmacy,category_correct
Moved,Shopping mall,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
Expecting a Baby,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
Home Improvement,Shopping mall,Jewelry store,Cemetery,Parking,Post office,Aquarium,Cafe,Food,Park,category_correct
Vision Aid,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
Organ Donor,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
New Housemate,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
Bought Home,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
Study Abroad,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,activity_correct
Tattoo or Piercing,Storage,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,activity_correct
Weight Loss,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Park,category_correct
Marriage,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,category_correct
Registered To Vote,Storage,Jewelry store,Cemetery,Parking,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,activity_correct
New Pet,Storage,Jewelry store,Cemetery,Parking,Post office,Roofing contractor,Cafe,Art gallery,Food,category_correct
New Family Member,Cemetery,category_correct
New Language,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,activity_correct
Volunteer Work,,category_correct
New Vehicle,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
Military Service,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
Broken Bone,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
Published,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
New School,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
New Licence,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,activity_correct
Overcame Illness,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
Removed Braces,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
Loss of Loved One,Shopping mall,Storage,Jewelry store,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,category_correct
New Sport,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Roofing contractor,Cafe,Art gallery,Food,activity_correct
Changed Belief,Shopping mall,Storage,Jewelry store,Cemetery,Parking,Post office,Aquarium,Roofing contractor,Cafe,Art gallery,Food,Park,activity_correct
New Child,Storage,Jewelry store,Cemetery,Parking,Roofing contractor,Food,category_correct
Achievement or Award,Storage,Cemetery,Parking,Post office,Roofing contractor,Park,activity_correct
Moved,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Hospital,Embassy,Painter,City hall,Convenience store,Airport,category_correct
Expecting a Baby,Painter,activity_correct
Home Improvement,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Hospital,Embassy,Painter,City hall,Convenience store,Airport,category_correct
Vision Aid,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Embassy,Painter,City hall,Convenience store,Airport,category_correct
Organ Donor,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Embassy,Painter,Convenience store,Airport,category_correct
New Housemate,Restaurant,Fire station,Taxi stand,Florist,Bakery,Hospital,Embassy,Painter,City hall,Convenience store,Airport,category_correct
Bought Home,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Hospital,Embassy,Painter,City hall,Convenience store,Airport,category_correct
Study Abroad,Night club,Restaurant,Fire station,Florist,Bakery,Painter,Convenience store,Airport,category_correct
Tattoo or Piercing,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Hospital,Embassy,Painter,City hall,Convenience store,Airport,activity_correct
Weight Loss,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Embassy,Painter,City hall,Convenience store,Airport,category_correct
Marriage,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Embassy,Painter,Convenience store,Airport,category_correct
Registered To Vote,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Hospital,Embassy,Painter,Convenience store,Airport,activity_correct
New Pet,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Embassy,Painter,City hall,Convenience store,Airport,category_correct
New Family Member,,category_correct
New Language,Hospital,activity_correct
Volunteer Work,Night club,Restaurant,Taxi stand,Florist,Bakery,Embassy,Painter,Convenience store,Airport,category_correct
New Vehicle,Night club,Restaurant,Fire station,Florist,Bakery,Hospital,Embassy,Painter,City hall,Convenience store,activity_correct
Military Service,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Hospital,Embassy,Painter,City hall,Convenience store,Airport,category_correct
Broken Bone,Fire station,Taxi stand,Florist,Bakery,Embassy,Painter,City hall,Airport,category_correct
Published,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Hospital,Embassy,Painter,City hall,Convenience store,category_correct
New School,Painter,category_correct
New Licence,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Hospital,Embassy,Painter,Convenience store,Airport,category_correct
Overcame Illness,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Embassy,Painter,City hall,Convenience store,Airport,category_correct
Removed Braces,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Embassy,Painter,City hall,Convenience store,Airport,category_correct
Loss of Loved One,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Embassy,Painter,City hall,Convenience store,Airport,category_correct
New Sport,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Hospital,Embassy,Painter,City hall,Convenience store,Airport,activity_correct
Changed Belief,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Hospital,Embassy,Painter,City hall,Convenience store,Airport,activity_correct
New Child,Night club,Restaurant,Fire station,Taxi stand,Florist,Bakery,Hospital,Embassy,Painter,City hall,Convenience store,Airport,activity_correct
Achievement or Award,Taxi stand,Florist,Bakery,Convenience store,Airport,activity_correct
Moved,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Library,Zoo,category_correct
Expecting a Baby,,category_correct
Home Improvement,Bowling alley,General contractor,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Library,Zoo,category_correct
Vision Aid,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Library,Zoo,category_correct
Organ Donor,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Police,Car repair,Synagogue,Bar,Library,Zoo,category_correct
New Housemate,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Library,Zoo,activity_correct
Bought Home,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Library,Zoo,category_correct
Study Abroad,Bowling alley,General contractor,Spa,Meal delivery,Health,Police,Car repair,Bar,Zoo,category_correct
Tattoo or Piercing,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Library,Zoo,activity_correct
Weight Loss,General contractor,Hindu temple,Health,Police,Car repair,category_correct
Marriage,Bowling alley,General contractor,Spa,Meal delivery,Health,Police,Car repair,Bar,Library,Zoo,category_correct
Registered To Vote,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Car repair,Synagogue,Bar,Zoo,activity_correct
New Pet,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Library,Zoo,activity_correct
New Family Member,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Police,Car repair,Synagogue,Bar,Library,Zoo,category_correct
New Language,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Zoo,activity_correct
Volunteer Work,Meal delivery,category_correct
New Vehicle,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Synagogue,Bar,Library,Zoo,category_correct
Military Service,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Library,Zoo,category_correct
Broken Bone,Bowling alley,General contractor,Meal delivery,Hindu temple,Police,Car repair,Synagogue,Bar,Library,Zoo,category_correct
Published,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Zoo,category_correct
New School,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Zoo,category_correct
New Licence,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Library,Zoo,category_correct
Overcame Illness,Bowling alley,category_correct
Removed Braces,Bowling alley,General contractor,Spa,Meal delivery,Hindu temple,Police,Car repair,Synagogue,Bar,Library,Zoo,category_correct
Loss of Loved One,Bowling alley,General contractor,Spa,Meal delivery,Health,Car repair,Library,Zoo,category_correct
New Sport,General contractor,Spa,Meal delivery,Hindu temple,Health,Police,Car repair,Synagogue,Bar,Library,Zoo,activity_correct
Changed Belief,Bowling alley,General contractor,Spa,Meal delivery,Health,Police,Car repair,Bar,Library,Zoo,activity_correct
New Child,General contractor,Meal delivery,Health,Police,category_correct
Achievement or Award,,activity_correct
Moved,Store,Dentist,Hardware store,Bank,Movie theater,Car dealer,Department store,Finance,Bicycle store,University,Furniture store,category_correct
Expecting a Baby,Finance,activity_correct
Home Improvement,Dentist,Bank,Movie theater,Real estate agency,Car dealer,Finance,Bicycle store,University,category_correct
Vision Aid,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,University,Furniture store,category_correct
Organ Donor,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,Furniture store,category_correct
New Housemate,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,University,Furniture store,category_correct
Bought Home,Store,Dentist,Hardware store,Bank,Movie theater,Car dealer,Department store,Finance,Bicycle store,University,Furniture store,category_correct
Study Abroad,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,Furniture store,category_correct
Tattoo or Piercing,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,University,Furniture store,activity_correct
Weight Loss,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,University,Furniture store,category_correct
Marriage,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,University,Furniture store,category_correct
Registered To Vote,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,Furniture store,activity_correct
New Pet,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,University,Furniture store,category_correct
New Family Member,,category_correct
New Language,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,Furniture store,activity_correct
Volunteer Work,Store,Dentist,Hardware store,Movie theater,Department store,Bicycle store,University,Furniture store,activity_correct
New Vehicle,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Department store,Finance,Bicycle store,University,Furniture store,activity_correct
Military Service,,activity_correct
Broken Bone,,category_correct
Published,Dentist,Hardware store,Bank,Real estate agency,Car dealer,Finance,Bicycle store,Furniture store,activity_correct
New School,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,Furniture store,category_correct
New Licence,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,University,Furniture store,category_correct
Overcame Illness,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,University,Furniture store,category_correct
Removed Braces,Store,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,University,Furniture store,category_correct
Loss of Loved One,,category_correct
New Sport,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Furniture store,activity_correct
Changed Belief,Store,Dentist,Hardware store,Bank,Movie theater,Real estate agency,Car dealer,Department store,Finance,Bicycle store,Furniture store,activity_correct
New Child,,category_correct
Achievement or Award,Bank,Real estate agency,Car dealer,University,activity_correct
Overcame Illness,Bowling alley,Synagogue,Fire station,Taxi stand,General contractor,Dentist,Car wash,Veterinary care,Insurance agency,Place of worship,Bicycle store,category_correct
Tattoo or Piercing,Bowling alley,Synagogue,Fire station,Taxi stand,General contractor,Health,Dentist,Car wash,Veterinary care,Insurance agency,Place of worship,Bicycle store,category_correct
